Customer_ID,CRM_Channel,DT_TO_EKYC,DT_TO_CREATE_ACC,DT_TO_FT,TRANS_CNT,First_Transaction_Range,Nationality,AGE_GROUP_range,SCORE_Liveness,SCORE_Matching,SCORE_Sanity,SCORE_Tampering,LABEL
784792,Partnership,64,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.88,0.87,0.86,0.95,NORMAL
368879,RB,35,17,1000,0,0 - NO TRANS,FOREIGNER,22-25,0.92,0.99,0.93,0.92,NORMAL
396819,Ecosystem,0,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.93,0.89,0.99,0.92,NORMAL
924806,Telesale,102,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.91,0.87,0.87,NORMAL
744288,Telesale,10,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.91,0.98,0.94,0.97,NORMAL
700454,RB,4,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.86,0.97,0.91,NORMAL
293085,RB,97,89,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.9,0.89,0.88,NORMAL
706830,Telesale,4,35,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.97,0.91,0.9,0.89,NORMAL
900031,Digital Direct Sale,126,29,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.94,0.93,0.89,0.99,NORMAL
160805,RB,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.9,0.98,0.96,NORMAL
290702,RB,24,7,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.95,0.88,0.98,0.92,NORMAL
985648,Telesale,109,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.96,0.98,0.93,NORMAL
494582,RB,65,5,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.93,0.93,0.96,NORMAL
306958,Digital Direct Sale,22,2,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.94,0.97,0.91,0.99,FRAUD
981997,Telesale,11,10,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,0.88,0.94,0.91,NORMAL
336880,Partnership,66,45,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.58,0.93,0.6,0.35,NORMAL
959839,Telesale,50,2,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.9,0.87,0.9,0.87,NORMAL
701913,Ecosystem,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.99,0.96,0.99,NORMAL
194618,RB,2,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.86,0.86,0.9,0.88,NORMAL
983689,Telesale,14,92,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.96,0.91,0.97,NORMAL
244793,RB,0,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.96,0.89,0.91,NORMAL
193696,Partnership,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.7,0.23,0.98,0.92,NORMAL
614104,Partnership,56,17,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.98,0.94,0.91,NORMAL
588770,RB,91,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.95,0.85,0.94,0.89,NORMAL
992301,Telesale,6,4,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.92,0.86,0.94,0.98,NORMAL
241580,Digital Direct Sale,3,28,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.86,0.94,0.9,NORMAL
473044,Partnership,37,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.97,0.9,0.87,NORMAL
986025,Ecosystem,13,1,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,1,0.94,0.92,NORMAL
125840,RB,56,17,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.9,0.86,0.97,NORMAL
984975,Digital Direct Sale,12,1,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.89,0.95,0.95,NORMAL
694824,RB,1,4,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.97,0.92,0.98,0.98,NORMAL
245096,Partnership,17,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.88,0.88,0.95,0.96,NORMAL
191116,RB,0,0,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.89,0.88,0.99,0.88,NORMAL
710453,Ecosystem,120,24,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.9,0.98,0.97,NORMAL
753604,Digital Direct Sale,48,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.88,0.85,0.9,0.99,NORMAL
355132,Telesale,101,16,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.88,0.91,0.85,NORMAL
471353,Telesale,12,8,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.97,0.89,0.9,FRAUD
269030,Digital Direct Sale,31,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.99,0.98,0.87,NORMAL
822818,Partnership,21,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.92,0.88,0.89,0.94,NORMAL
644890,Digital Direct Sale,47,55,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.88,0.99,0.99,0.88,NORMAL
934975,Telesale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.95,0.96,0.97,0.89,NORMAL
538226,RB,8,40,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.95,0.89,0.97,NORMAL
787736,RB,11,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.98,0.95,0.91,NORMAL
711310,RB,37,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.96,0.95,0.97,NORMAL
229355,Digital Direct Sale,30,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,1,0.89,0.93,0.95,NORMAL
817996,Partnership,6,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.95,0.95,0.96,0.93,NORMAL
234813,Digital Direct Sale,2,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.89,0.86,0.93,NORMAL
546752,Partnership,31,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.9,1,0.91,NORMAL
432836,Partnership,14,2,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.88,0.99,0.88,NORMAL
898031,Ecosystem,73,7,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.96,0.92,0.87,NORMAL
520091,Telesale,76,15,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.85,0.88,0.97,0.93,NORMAL
177013,RB,142,43,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.91,0.88,0.88,FRAUD
813004,Digital Direct Sale,9,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.99,0.95,0.86,NORMAL
668651,Digital Direct Sale,4,11,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.97,0.96,0.91,NORMAL
527226,Digital Direct Sale,60,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.9,0.97,0.93,0.99,NORMAL
898186,RB,44,1,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,0.97,1,0.95,NORMAL
638055,Digital Direct Sale,125,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.85,0.86,0.88,0.91,NORMAL
190269,Telesale,41,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.9,0.99,0.94,NORMAL
680016,Partnership,8,1,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.87,0.98,0.88,NORMAL
287727,Telesale,19,3,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.92,0.87,0.94,NORMAL
573715,Partnership,24,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.93,0.92,0.97,NORMAL
521172,Partnership,2,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.94,0.99,0.96,NORMAL
726131,Partnership,97,20,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.98,0.91,0.95,NORMAL
985053,Digital Direct Sale,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.96,0.89,0.95,0.93,NORMAL
260610,Digital Direct Sale,12,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.97,1,0.86,NORMAL
146715,Ecosystem,171,3,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.87,0.93,0.86,NORMAL
928481,RB,44,41,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.9,0.55,0.04,0.26,NORMAL
209691,Telesale,54,3,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.87,0.87,0.97,0.93,NORMAL
656987,Digital Direct Sale,28,2,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.95,0.99,0.88,0.9,NORMAL
904011,Digital Direct Sale,3,12,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.89,0.96,0.94,0.94,NORMAL
215224,Partnership,5,2,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.93,0.9,0.91,NORMAL
567975,RB,0,1,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.93,0.93,0.85,0.99,NORMAL
864621,RB,14,31,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.87,0.91,0.88,NORMAL
464001,Ecosystem,150,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.76,0.01,0.69,0.74,NORMAL
670590,Telesale,37,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.9,0.87,0.95,0.9,NORMAL
450231,Digital Direct Sale,13,2,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.86,0.92,0.99,NORMAL
586784,Partnership,14,1,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.03,0.98,0.3,0.91,NORMAL
645590,Digital Direct Sale,78,4,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.41,0.78,0.74,0.05,NORMAL
857960,RB,91,52,1000,0,0 - NO TRANS,VIETNAMESE,22-25,1,0.94,0.94,0.88,NORMAL
986628,Ecosystem,115,15,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.87,0.92,0.95,0.93,NORMAL
324246,Digital Direct Sale,20,25,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.95,0.99,0.91,0.95,NORMAL
480470,Digital Direct Sale,47,150,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.93,0.96,0.92,0.94,NORMAL
415799,Ecosystem,91,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,1,0.95,0.99,0.97,NORMAL
514096,Ecosystem,18,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.91,0.97,0.89,NORMAL
772499,Partnership,4,3,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.9,0.97,0.98,0.9,NORMAL
117251,Ecosystem,10,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.87,0.94,0.86,NORMAL
862086,Digital Direct Sale,49,4,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.97,0.88,0.99,0.91,FRAUD
292191,Partnership,69,48,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,0.96,0.85,0.94,NORMAL
759320,Ecosystem,5,9,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.9,0.97,0.92,0.87,NORMAL
402134,Digital Direct Sale,87,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.88,0.92,0.96,NORMAL
536298,Telesale,2,1,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.87,0.91,0.95,NORMAL
744764,Digital Direct Sale,21,1,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.93,0.89,0.95,NORMAL
601808,Ecosystem,124,17,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.96,0.9,0.98,0.96,NORMAL
104534,Digital Direct Sale,3,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.06,0.19,0.11,0.05,NORMAL
107662,Telesale,2,2,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.91,0.89,0.88,NORMAL
777285,Digital Direct Sale,5,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.97,0.96,0.92,NORMAL
163536,Digital Direct Sale,13,2,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.86,0.86,0.91,0.9,NORMAL
194096,Digital Direct Sale,189,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.92,0.9,0.91,NORMAL
855301,Digital Direct Sale,18,5,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.96,0.9,0.95,NORMAL
859149,RB,56,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.97,0.96,0.92,0.98,NORMAL
811292,Partnership,33,30,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.85,0.99,1,0.92,FRAUD
643934,Digital Direct Sale,217,43,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.99,0.85,0.92,0.89,NORMAL
483694,Digital Direct Sale,5,9,1000,0,0 - NO TRANS,FOREIGNER,22-25,0.99,0.89,0.91,0.99,NORMAL
414064,Digital Direct Sale,31,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.94,0.99,0.9,NORMAL
462835,RB,32,4,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.89,0.97,0.97,NORMAL
663505,Ecosystem,125,25,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.89,0.97,0.96,0.92,NORMAL
303314,RB,1,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.19,0.55,0.63,0.71,NORMAL
969093,Ecosystem,12,16,1000,0,0 - NO TRANS,VIETNAMESE,30-33,1,0.89,0.91,0.92,NORMAL
503322,Telesale,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.97,0.9,0.97,NORMAL
492677,Digital Direct Sale,11,37,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.87,0.94,0.86,NORMAL
652490,Ecosystem,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.95,0.91,0.9,NORMAL
681473,Partnership,1,3,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.84,0.54,0.69,0.15,NORMAL
114590,Partnership,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.97,0.97,0.9,NORMAL
700997,Ecosystem,15,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.89,0.96,0.9,NORMAL
160549,RB,80,58,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.93,0.97,1,0.96,FRAUD
953922,RB,4,40,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.97,0.98,0.98,0.93,NORMAL
762388,Digital Direct Sale,4,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,1,0.89,0.92,NORMAL
548375,Partnership,5,1,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.94,0.99,0.95,1,NORMAL
826142,RB,32,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.94,0.9,0.95,0.98,NORMAL
649549,Ecosystem,50,17,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.87,0.99,0.91,0.99,NORMAL
626431,Telesale,83,14,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.94,0.95,0.91,NORMAL
138934,Telesale,30,12,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.9,0.9,0.98,0.98,NORMAL
861548,Ecosystem,60,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.94,0.87,0.88,0.96,NORMAL
242097,Telesale,3,1,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.87,0.99,0.96,0.94,NORMAL
470889,Ecosystem,9,5,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.9,0.96,0.93,0.98,NORMAL
308676,Telesale,1,0,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.96,0.94,0.98,0.94,NORMAL
366187,Digital Direct Sale,63,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.94,0.98,0.96,NORMAL
841339,RB,3,17,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.97,0.89,0.96,0.88,NORMAL
924002,Digital Direct Sale,4,12,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.88,0.9,0.97,NORMAL
521491,Partnership,1,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.93,0.96,0.99,NORMAL
751209,Ecosystem,12,4,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.93,0.98,0.87,0.87,NORMAL
796390,RB,21,28,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.85,0.87,0.98,0.95,NORMAL
840530,Digital Direct Sale,51,2,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.97,0.94,0.92,NORMAL
463131,Digital Direct Sale,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.94,0.95,0.91,NORMAL
547093,Partnership,10,8,1000,0,0 - NO TRANS,VIETNAMESE,-21,1,0.99,0.94,0.95,NORMAL
208499,Telesale,161,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.93,0.96,0.86,NORMAL
744248,Partnership,150,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.88,0.91,0.95,0.97,NORMAL
905332,Digital Direct Sale,24,7,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.2,0.16,0.32,0.81,NORMAL
389149,Partnership,0,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.87,0.94,0.94,NORMAL
640245,RB,4,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.88,0.93,0.99,NORMAL
213106,Partnership,12,29,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.93,0.96,0.98,0.92,NORMAL
525542,Digital Direct Sale,0,9,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.86,0.87,1,NORMAL
698638,Ecosystem,23,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.87,0.89,0.98,0.91,NORMAL
277617,Digital Direct Sale,29,112,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.93,0.89,0.98,0.89,NORMAL
696251,Digital Direct Sale,1,2,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.54,0.54,0.46,0.55,FRAUD
488862,Digital Direct Sale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.89,0.91,0.95,FRAUD
502473,Telesale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.9,0.86,1,FRAUD
645115,Partnership,72,14,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.89,0.97,0.94,NORMAL
406602,Digital Direct Sale,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.93,0.86,0.85,0.86,NORMAL
319696,Digital Direct Sale,1,23,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.99,0.98,0.88,NORMAL
977226,RB,84,16,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.94,0.97,0.93,0.93,NORMAL
220357,Telesale,15,3,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.94,0.97,0.92,0.95,NORMAL
798059,Telesale,6,9,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.99,0.91,0.94,NORMAL
992480,Telesale,68,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.87,0.87,0.94,0.88,NORMAL
111105,Ecosystem,141,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.89,0.99,0.85,NORMAL
392012,RB,12,6,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.98,0.92,0.88,NORMAL
813175,RB,1,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.85,0.91,0.88,NORMAL
849292,Ecosystem,62,5,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.94,0.91,0.93,0.93,NORMAL
739438,Ecosystem,42,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.99,0.85,0.92,0.98,NORMAL
905117,Ecosystem,22,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.88,0.88,0.95,NORMAL
251356,Telesale,16,39,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.85,0.93,0.97,NORMAL
369902,Ecosystem,3,6,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.97,0.88,0.92,NORMAL
801150,Partnership,48,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.98,0.96,0.86,NORMAL
148629,Ecosystem,18,54,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.99,0.92,0.97,0.98,FRAUD
988503,Telesale,0,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.86,0.98,0.96,0.99,FRAUD
395217,Telesale,2,4,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.86,0.99,0.98,0.96,FRAUD
187633,Digital Direct Sale,49,1000,1000,0,0 - NO TRANS,VIETNAMESE,34+,0.89,0.89,1,0.98,NORMAL
157479,Ecosystem,99,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.99,0.86,0.93,0.97,NORMAL
843129,Partnership,16,201,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.9,1,0.86,0.98,FRAUD
557034,Ecosystem,4,0,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.94,0.86,0.92,NORMAL
720444,Digital Direct Sale,20,86,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.9,0.94,0.9,NORMAL
384038,RB,42,12,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.9,0.92,0.88,NORMAL
386537,Ecosystem,1,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.3,0.33,0.27,0.74,NORMAL
305286,Telesale,5,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.87,0.91,1,FRAUD
421568,Partnership,9,0,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.96,0.94,0.89,0.88,NORMAL
520941,Ecosystem,7,13,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.99,0.91,0.87,NORMAL
676201,RB,62,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.99,0.93,0.91,0.86,NORMAL
898519,RB,3,1,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.87,0.91,0.89,0.93,NORMAL
329088,Partnership,77,104,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.86,0.93,0.93,0.95,NORMAL
608830,Telesale,26,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.85,0.99,0.87,0.94,NORMAL
678690,Telesale,25,4,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.98,0.99,0.91,0.96,NORMAL
389475,Telesale,93,13,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.98,0.96,0.95,0.87,NORMAL
578263,RB,108,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.96,0.9,0.95,0.93,NORMAL
715134,Digital Direct Sale,47,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.95,0.92,0.88,0.9,NORMAL
107218,Ecosystem,197,21,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.98,0.88,0.89,0.92,NORMAL
153681,Telesale,19,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.95,0.87,0.92,NORMAL
326308,Telesale,49,39,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.93,0.94,0.89,0.91,NORMAL
813276,Ecosystem,2,121,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.89,0.93,0.99,0.95,NORMAL
553696,Digital Direct Sale,131,56,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.87,0.88,0.92,0.89,NORMAL
974653,RB,130,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.87,0.73,0.48,0.03,NORMAL
188671,Partnership,9,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.93,0.91,0.97,0.86,NORMAL
972051,Partnership,7,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.92,0.96,0.99,0.89,NORMAL
439320,Ecosystem,77,17,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.96,0.97,0.91,0.94,NORMAL
981022,Telesale,5,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.93,0.87,0.91,NORMAL
327080,Digital Direct Sale,72,78,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.86,0.96,0.87,NORMAL
114462,Digital Direct Sale,13,11,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.97,0.95,0.95,0.98,NORMAL
916175,Digital Direct Sale,35,46,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.98,0.89,0.88,0.85,NORMAL
615102,Telesale,10,1000,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.96,0.97,0.93,1,NORMAL
697690,Ecosystem,33,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,1,0.87,0.87,0.99,NORMAL
677596,Telesale,55,43,1000,0,0 - NO TRANS,FOREIGNER,-21,0.9,0.94,0.97,0.88,NORMAL
226721,Partnership,50,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,0.9,0.88,0.88,NORMAL
123621,Telesale,174,28,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.96,0.98,0.97,FRAUD
176637,Telesale,41,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.91,0.95,1,0.88,NORMAL
448549,Partnership,94,14,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.96,0.85,0.98,0.99,NORMAL
843966,Ecosystem,127,1000,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.9,0.94,0.9,0.94,NORMAL
814029,Ecosystem,15,57,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.99,0.92,0.95,0.93,NORMAL
689987,Partnership,13,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.86,0.86,0.85,0.95,NORMAL
791355,Ecosystem,12,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.12,0.97,0.78,0.71,NORMAL
497104,Ecosystem,158,41,1000,0,0 - NO TRANS,VIETNAMESE,-21,0.97,0.93,0.93,0.99,NORMAL
810580,Digital Direct Sale,27,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.9,0.97,0.93,0.92,NORMAL
262888,Ecosystem,36,16,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.89,0.98,0.91,0.95,FRAUD
143853,Digital Direct Sale,131,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.97,0.86,0.98,NORMAL
685058,Ecosystem,0,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.91,0.94,0.86,0.91,NORMAL
958586,Ecosystem,0,0,1000,0,0 - NO TRANS,VIETNAMESE,30-33,0.85,0.96,0.93,0.89,NORMAL
908630,Ecosystem,78,3,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.89,0.89,0.98,0.87,NORMAL
586618,RB,26,24,1000,0,0 - NO TRANS,FOREIGNER,30-33,0.88,0.86,0.87,0.96,NORMAL
725791,RB,119,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.91,0.88,0.86,0.9,NORMAL
752293,Digital Direct Sale,73,1000,1000,0,0 - NO TRANS,VIETNAMESE,22-25,0.88,1,0.87,0.98,NORMAL
868207,RB,117,1000,1000,0,0 - NO TRANS,VIETNAMESE,26-29,0.9,0.88,0.98,0.93,NORMAL
