cif,company_group,income_type,length_of_residence_year,edu_level_group,current_job_group,total_income,estimated_income,collateral_value,dependence,marriage_status,age,gender,loan_amount,interest,duration,time_in_job,time_in_current_job,labor_contract_date,is_bad,created_at
5010029579,tổ chức ngoài công lập,khác,27.91666667,đại học,unknown,41641667,16428571.43,1254000000,1,độc thân,28,1,750000000,0.12,84,tu1den3nam,0,,FALSE,54:56.0
5600076273,tổ chức ngoài công lập,khác,5.25,đại học,unknown,20000000,10458745.94,879000000,1,có gia đình,29,1,630000000,0.1,84,tu1den3nam,0,,FALSE,42:49.0
120083219,tổ chức ngoài công lập,tiền mặt,4.666666667,trung cấp,unknown,32416667,15527777.78,1550000000,1,khác,40,2,650000000,0.12,72,tu1den3nam,0,,FALSE,35:14.0
7000059939,tổ chức ngoài công lập,tiền mặt,54.83333333,trung cấp,unknown,15000000,9166666.667,841912600,1,khác,54,2,500000000,0.12,120,tu1den3nam,0,,FALSE,12:59.0
810012127,doanh nghiệp khác,tiền mặt,36,cao đẳng,white_staff,29380000,14166666.67,1837800000,2,có gia đình,38,1,1000000000,0.12,240,tu5,7.52,10/04/2015,FALSE,30:14.0
300151905,doanh nghiệp khác,tiền mặt,0.75,đại học,white_manager,55000000,23333333.33,5250600000,1,có gia đình,35,2,1500000000,0.12,180,tu4den5nam,2.02,18/10/2020,FALSE,03:00.0
430018826,tổ chức ngoài công lập,khác,3.916666667,đại học,unknown,147000000,66666666.67,6375274000,3,có gia đình,32,1,5000000000,0.12,300,duoi1nam,0,,FALSE,05:44.0
5400036080,doanh nghiệp khác,tiền mặt,5,đại học,white_manager,114000000,53333333.33,6714050000,2,có gia đình,37,2,4000000000,0.12,300,duoi1nam,0.53,05/04/2022,FALSE,15:46.0
5600076503,doanh nghiệp khác,tiền mặt,2.166666667,đại học,white_manager,24000000,9644444.444,1033883100,2,có gia đình,37,2,620000000,0.12,180,tu1den3nam,0.02,05/10/2022,FALSE,55:33.0
100578892,tổ chức ngoài công lập,khác,20,trung cấp,unknown,10000000,3666666.667,983907600,1,khác,47,1,200000000,0.12,120,tu3den4nam,0,,FALSE,18:29.0
930014542,tổ chức công,chuyển khoản,2.416666667,đại học,white_manager,21214845,6416666.667,505050000,1,có gia đình,35,2,350000000,0.12,120,tu5,0.6,09/03/2022,FALSE,27:17.0
6000069959,tổ chức ngoài công lập,tiền mặt,5.5,trung cấp,unknown,73000000,34000000,3503412271,1,có gia đình,35,2,2400000000,0.12,240,tu4den5nam,0,,FALSE,30:27.0
4190013110,doanh nghiệp khác,tiền mặt,1.916666667,đại học,white_manager,116300000,39000000,9060628000,1,có gia đình,45,2,2700000000,0.12,225,duoi1nam,0.74,10/01/2022,FALSE,30:57.0
740015647,doanh nghiệp khác,tiền mặt,26.66666667,đại học,unknown,40000000,16858333.33,1714956000,1,có gia đình,34,2,1190000000,0.12,240,tu1den3nam,1.03,01/10/2021,FALSE,09:47.0
490021574,doanh nghiệp khác,tiền mặt,22.91666667,cao đẳng,white_manager,62000000,34708333.33,3515314170,1,độc thân,22,2,2450000000,0.12,240,tu1den3nam,1.81,17/12/2020,FALSE,34:45.0
4170041476,tổ chức ngoài công lập,khác,37.25,trung cấp,business,50000000,18275000,2380340000,1,độc thân,37,1,1290000000,0.12,240,tu1den3nam,0,,FALSE,22:48.0
6000070311,tổ chức ngoài công lập,tiền mặt,16,cao đẳng,unknown,17000000,6666666.667,1031573960,1,có gia đình,36,1,250000000,0.12,60,tu1den3nam,0,,FALSE,30:25.0
730027890,doanh nghiệp khác,tiền mặt,6.416666667,đại học,unknown,40000000,14166666.67,1778000000,1,độc thân,24,2,1000000000,0.12,240,duoi1nam,0.62,01/03/2022,FALSE,33:39.0
730027766,doanh nghiệp khác,tiền mặt,9.083333333,đại học,unknown,115000000,40000000,5035510000,1,độc thân,29,2,3000000000,0.12,300,tu1den3nam,1.05,01/10/2021,FALSE,00:20.0
3100040891,doanh nghiệp khác,tiền mặt,4.583333333,đại học,white_staff,52000000,6374113.413,501100000,2,có gia đình,47,1,300000000,0.1,60,tu1den3nam,1.26,15/07/2021,FALSE,18:56.0
830020872,tổ chức công,chuyển khoản,6.833333333,đại học,white_manager,188952337,38000000,3511860000,2,có gia đình,41,1,2400000000,0.14,240,tu5,4.58,01/06/2018,FALSE,20:12.0
800050755,doanh nghiệp khác,tiền mặt,7.25,đại học,white_staff,15000000,8498817.885,588000000,2,có gia đình,33,1,400000000,0.1,60,tu5,6.76,04/01/2016,FALSE,13:15.0
3020008957,doanh nghiệp khác,tiền mặt,22,đại học,white_manager,83000000,21250000,5906860000,1,độc thân,27,1,1500000000,0.12,240,tu1den3nam,0.04,11/10/2022,FALSE,54:02.0
490021581,doanh nghiệp khác,tiền mặt,3.166666667,đại học,white_manager,74000000,49775438.6,6934015000,1,có gia đình,50,1,3460000000,0.12,228,tu1den3nam,2.97,16/10/2019,FALSE,21:21.0
610017315,tổ chức công,tiền mặt,9.083333333,đại học,white_manager,24923400,7333333.333,1224000000,1,có gia đình,36,2,400000000,0.12,120,tu5,11.6,08/03/2011,FALSE,55:32.0
460017022,doanh nghiệp khác,chuyển khoản,7.833333333,đại học,white_staff,115722611,44000000,4853299008,1,có gia đình,45,1,3300000000,0.12,300,tu5,4.93,15/11/2017,FALSE,28:54.0
740015726,doanh nghiệp khác,tiền mặt,3.083333333,đại học,unknown,42000000,21230769.23,3296375000,1,có gia đình,57,2,1200000000,0.12,130,tu1den3nam,2.61,01/04/2020,FALSE,01:10.0
700077863,doanh nghiệp khác,tiền mặt,8.166666667,đại học,white_staff,90000000,41933333.33,4942520200,7,độc thân,26,1,2960000000,0.12,240,tu1den3nam,1.43,01/06/2021,FALSE,54:27.0
1140373807,doanh nghiệp khác,tiền mặt,1,đại học,white_manager,105000000,53333333.33,5041800000,1,có gia đình,35,2,4000000000,0.12,300,tu1den3nam,1.46,03/05/2021,FALSE,56:53.0
620035431,doanh nghiệp khác,tiền mặt,7.583333333,cao đẳng,white_staff,20000000,5666666.667,563266449,1,có gia đình,22,2,150000000,0.12,36,tu1den3nam,2.63,01/03/2020,FALSE,03:13.0
410023707,doanh nghiệp khác,tiền mặt,6.833333333,đại học,white_manager,107000000,21250000,2905297400,1,có gia đình,42,1,1500000000,0.12,240,duoi1nam,0.93,05/11/2021,FALSE,32:14.0
7000060133,doanh nghiệp khác,chuyển khoản,31.58333333,đại học,white_staff,22196441,8250000,818711400,1,khác,31,1,450000000,0.12,120,tu5,7.32,01/07/2015,FALSE,46:11.0
9000056031,tổ chức ngoài công lập,khác,0.75,đại học,unknown,58288460,14166666.67,1363670000,2,có gia đình,43,1,1000000000,0.12,240,duoi1nam,0,,FALSE,29:43.0
3030008985,tổ chức ngoài công lập,tiền mặt,6,trung cấp,blue_staff,10500000,5666666.667,855040000,1,có gia đình,40,2,200000000,0.14,60,tu5,0,28/11/2022,FALSE,51:58.0
540010141,tổ chức ngoài công lập,khác,1.916666667,cao đẳng,business,159817333,66666666.67,6528529000,1,độc thân,26,1,5000000000,0.12,300,tu1den3nam,0,,FALSE,58:54.0
5200042180,doanh nghiệp khác,tiền mặt,11,cao đẳng,unknown,12000000,7083333.333,930000000,1,khác,37,2,500000000,0.12,240,tu1den3nam,0,18/10/2022,FALSE,20:50.0
3030009003,doanh nghiệp khác,tiền mặt,10,trung cấp,unknown,49000000,34833333.33,3179976477,3,có gia đình,32,2,2200000000,0.14,240,tu5,0,29/11/2022,FALSE,40:41.0
4180226566,doanh nghiệp khác,tiền mặt,4.583333333,đại học,white_manager,29940000,14166666.67,2421700000,2,có gia đình,33,2,1000000000,0.12,240,tu5,1.36,14/06/2021,FALSE,48:30.0
740015757,doanh nghiệp khác,tiền mặt,2.916666667,đại học,unknown,42000000,9916666.667,1182934000,2,có gia đình,40,2,700000000,0.12,240,tu1den3nam,1.64,01/03/2021,FALSE,43:19.0
3020008995,doanh nghiệp khác,tiền mặt,13.08333333,trung cấp,white_staff,18000000,10908333.33,1105720000,1,độc thân,20,2,770000000,0.12,240,tu1den3nam,0.02,03/10/2022,TRUE,24:28.0
5600076431,tổ chức công,tiền mặt,3.083333333,đại học,white_manager,50000000,14875000,1507000000,2,có gia đình,44,1,1050000000,0.12,240,tu4den5nam,4.19,05/08/2018,FALSE,17:56.0
5600076699,doanh nghiệp khác,tiền mặt,0.416666667,đại học,white_manager,34000000,14166666.67,1551000000,2,có gia đình,30,2,1000000000,0.12,240,tu5,0.02,12/10/2022,FALSE,48:36.0
490021866,doanh nghiệp khác,tiền mặt,24.41666667,cao đẳng,white_manager,15000000,8500000,1600765500,1,có gia đình,24,1,600000000,0.12,240,tu1den3nam,1.18,18/08/2021,FALSE,28:04.0
6200029696,doanh nghiệp khác,tiền mặt,6.25,đại học,white_manager,90000000,66583333.33,7162840000,1,độc thân,26,1,4700000000,0.13,300,tu3den4nam,1.81,04/01/2021,FALSE,45:26.0
4010017201,tổ chức ngoài công lập,khác,35.25,đại học,business,13146666.6,5000000,420183000,1,có gia đình,35,1,250000000,0.14,120,tu1den3nam,0,,FALSE,33:08.0
7000060250,tổ chức ngoài công lập,tiền mặt,45.33333333,trung cấp,unknown,10000000,3666666.667,805702200,1,có gia đình,45,2,200000000,0.12,120,tu1den3nam,0,,FALSE,57:06.0
700077904,doanh nghiệp khác,chuyển khoản,2.166666667,đại học,white_manager,105701675,53333333.33,5860950000,1,có gia đình,32,1,4000000000,0.12,300,tu5,5.47,15/05/2017,FALSE,51:34.0
400069687,doanh nghiệp khác,tiền mặt,27.25,đại học,white_manager,170000000,54400000,6825086000,1,có gia đình,27,1,4080000000,0.12,300,tu4den5nam,4.37,01/06/2018,FALSE,42:05.0
6000070737,tổ chức công,chuyển khoản,38.75,đại học,white_manager,108779561,55000000,4526122640,1,có gia đình,38,2,3000000000,0.12,120,tu5,1.1,10/09/2021,FALSE,03:29.0
460017046,doanh nghiệp khác,tiền mặt,3.583333333,đại học,white_manager,59000000,21250000,3011000000,1,độc thân,38,1,1500000000,0.12,240,tu5,1.05,21/10/2021,FALSE,29:32.0
1110087619,tổ chức ngoài công lập,khác,8.5,đại học,unknown,75000000,34000000,6029442840,1,có gia đình,27,2,2400000000,0.12,240,duoi1nam,0,,FALSE,16:55.0
5600077566,doanh nghiệp khác,tiền mặt,32.33333333,đại học,white_manager,20000000,8500000,1648000000,2,có gia đình,46,1,600000000,0.12,240,tu1den3nam,0,19/10/2022,FALSE,29:48.0
300152573,doanh nghiệp khác,chuyển khoản,0.833333333,đại học,white_staff,28000000,9166666.667,2040146000,1,khác,30,2,500000000,0.12,120,tu1den3nam,0.33,20/06/2022,FALSE,16:05.0
800051048,doanh nghiệp khác,tiền mặt,2.5,cao đẳng,white_manager,45000000,31166666.67,2793280000,1,khác,36,2,2200000000,0.12,240,tu1den3nam,2.56,04/04/2020,FALSE,02:28.0
2000103039,tổ chức ngoài công lập,tiền mặt,8.166666667,trung cấp,unknown,20000000,9166666.667,1050560000,2,có gia đình,41,1,500000000,0.12,120,tu1den3nam,0,,FALSE,46:27.0
4180226793,tổ chức ngoài công lập,tiền mặt,4.5,đại học,unknown,125000000,60000000,7519050000,1,độc thân,28,1,4500000000,0.12,300,tu5,0,,FALSE,22:01.0
4160018468,doanh nghiệp khác,tiền mặt,23.83333333,đại học,white_manager,100000000,58533333.33,6277488000,1,độc thân,37,1,4390000000,0.12,300,tu4den5nam,4.05,10/10/2018,FALSE,56:45.0
620035589,doanh nghiệp khác,chuyển khoản,3.916666667,đại học,white_staff,34988000,21581539.23,1759000000,1,độc thân,31,1,1300000000,0.1,84,tu1den3nam,2.5,28/04/2020,FALSE,54:54.0
1150035191,tổ chức ngoài công lập,tiền mặt,24,đại học,unknown,200000000,66666666.67,8729572000,7,độc thân,30,1,5000000000,0.12,300,tu5,0,,FALSE,35:50.0
300152195,doanh nghiệp khác,tiền mặt,16.41666667,đại học,white_manager,86000000,49583333.33,5130200000,7,có gia đình,44,2,3500000000,0.12,240,tu1den3nam,2.16,11/08/2020,FALSE,00:22.0
930014607,doanh nghiệp khác,chuyển khoản,18.16666667,cao đẳng,white_staff,19197787,2833333.333,502800000,1,độc thân,29,2,200000000,0.12,240,duoi1nam,0.68,07/02/2022,FALSE,39:39.0
600060725,doanh nghiệp khác,tiền mặt,5.083333333,đại học,white_staff,15000000,8300592.013,672000000,1,độc thân,30,2,500000000,0.1,84,tu4den5nam,4.2,15/08/2018,FALSE,34:35.0
490021880,tổ chức ngoài công lập,khác,40.33333333,đại học,unknown,113000000,75574712.64,22246009000,1,độc thân,40,1,5000000000,0.14,290,tu5,0,,FALSE,04:01.0
8020177049,tổ chức ngoài công lập,chuyển khoản,25.16666667,cao đẳng,white_staff,51388560,29750000,3604940200,1,độc thân,25,1,2100000000,0.12,240,tu1den3nam,1.64,15/03/2021,FALSE,53:34.0
4150021595,tổ chức ngoài công lập,khác,0.25,đại học,unknown,25000000,11333333.33,2004411000,2,có gia đình,32,1,800000000,0.12,240,duoi1nam,0,,FALSE,16:05.0
1120171850,doanh nghiệp khác,tiền mặt,3.333333333,đại học,unknown,95000000,66666666.67,10054247000,2,khác,43,1,5000000000,0.12,300,tu5,0,,FALSE,47:05.0
740015788,doanh nghiệp khác,tiền mặt,0.083333333,đại học,unknown,23000000,14166666.67,1611048000,1,có gia đình,42,2,1000000000,0.12,240,tu1den3nam,1.4,01/06/2021,FALSE,49:46.0
650017076,tổ chức ngoài công lập,khác,7.333333333,đại học,unknown,78000000,35416666.67,4197025000,2,có gia đình,38,1,2500000000,0.12,240,tu5,0,,FALSE,11:41.0
4150021612,tổ chức ngoài công lập,khác,12.25,đại học,unknown,160000000,28333333.33,3368043500,2,có gia đình,36,1,2000000000,0.12,240,duoi1nam,0,,FALSE,03:52.0
720030776,doanh nghiệp khác,tiền mặt,10.91666667,đại học,unknown,235000000,66666666.67,11063420000,4,có gia đình,42,1,5000000000,0.12,300,tu1den3nam,2.55,01/04/2020,FALSE,20:38.0
510012331,doanh nghiệp khác,tiền mặt,2.833333333,đại học,unknown,125000000,64000000,6955216840,1,độc thân,43,1,4800000000,0.12,300,tu1den3nam,0,,FALSE,23:45.0
630018028,doanh nghiệp khác,tiền mặt,2.083333333,đại học,white_manager,260000000,13458333.33,1626300000,1,có gia đình,32,2,950000000,0.12,240,tu5,6.45,02/05/2016,FALSE,52:28.0
900059984,tổ chức ngoài công lập,khác,28.33333333,trung cấp,unknown,46000000,28333333.33,6014544000,1,có gia đình,30,2,2000000000,0.12,240,duoi1nam,0,,FALSE,03:48.0
3100041335,doanh nghiệp lớn,chuyển khoản,4.5,đại học,white_manager,75000000,23802521.01,2882000000,1,khác,50,1,1500000000,0.14,238,tu5,0.33,01/08/2022,FALSE,12:19.0
600057945,tổ chức ngoài công lập,tiền mặt,1.416666667,đại học,business,202060510,12000000,3781850000,4,có gia đình,35,1,600000000,0.14,120,tu3den4nam,0,,FALSE,22:56.0
600057945,tổ chức ngoài công lập,khác,1.333333333,đại học,business,134843495,28333333.33,3781850000,4,có gia đình,35,1,2000000000,0.12,240,tu3den4nam,0,,FALSE,02:14.0
1140373797,tổ chức ngoài công lập,tiền mặt,9.166666667,đại học,white_manager,78516667,53833333.33,12727486192,2,có gia đình,35,2,3800000000,0.13,300,tu1den3nam,1.5,03/05/2021,FALSE,57:33.0
510012300,doanh nghiệp khác,tiền mặt,14.83333333,đại học,white_manager,30000000,18263157.89,3988682000,1,có gia đình,50,1,1200000000,0.13,228,duoi1nam,0.62,06/04/2022,FALSE,48:21.0
1110087516,tổ chức ngoài công lập,khác,5.666666667,đại học,unknown,300000000,32583333.33,3977084000,2,có gia đình,48,1,2300000000,0.12,240,duoi1nam,0,,FALSE,36:49.0
7000060016,tổ chức ngoài công lập,tiền mặt,31.16666667,trung cấp,unknown,10000000,3666666.667,434159400,2,có gia đình,31,1,200000000,0.12,120,tu1den3nam,0,,FALSE,42:31.0
500073416,tổ chức ngoài công lập,khác,11.5,đại học,unknown,86885100,41333333.33,3921206681,1,có gia đình,41,1,3100000000,0.12,300,tu5,0,,FALSE,40:52.0
540010086,tổ chức ngoài công lập,tiền mặt,10.16666667,trung cấp,business,39691600.05,17708333.33,1573800000,1,độc thân,34,2,1250000000,0.12,240,tu5,0,,FALSE,49:18.0
650016769,tổ chức ngoài công lập,khác,4.416666667,đại học,unknown,328000000,66666666.67,7859655000,1,có gia đình,37,1,5000000000,0.12,300,tu5,0,,FALSE,32:05.0
5010029593,tổ chức ngoài công lập,tiền mặt,34.91666667,đại học,business,124320833,49111111.11,1881550000,2,có gia đình,34,1,1300000000,0.12,36,tu3den4nam,0,,FALSE,16:21.0
700077571,doanh nghiệp khác,chuyển khoản,26.33333333,đại học,unknown,34387000,21250000,14835160800,1,độc thân,31,1,1500000000,0.12,240,tu1den3nam,1.73,01/02/2021,FALSE,30:20.0
1110087482,tổ chức ngoài công lập,khác,4,đại học,unknown,100000000,70833333.33,8773048500,2,có gia đình,44,2,5000000000,0.12,240,duoi1nam,0,,FALSE,38:59.0
650016790,doanh nghiệp khác,tiền mặt,11.16666667,cao đẳng,white_manager,40000000,19833333.33,2376000000,2,có gia đình,41,1,1400000000,0.12,240,tu1den3nam,2.07,15/09/2020,FALSE,36:56.0
5600076390,tổ chức ngoài công lập,tiền mặt,6.916666667,đại học,white_staff,16000000,9208333.333,815751000,1,độc thân,23,1,650000000,0.12,240,tu1den3nam,0.01,01/11/2022,FALSE,13:11.0
4100247084,tổ chức ngoài công lập,khác,48.83333333,đại học,business,75000000,47365079.37,6575740000,1,có gia đình,48,1,3200000000,0.13,252,duoi1nam,0,,FALSE,13:27.0
1120171647,doanh nghiệp khác,tiền mặt,6.5,đại học,white_manager,30000000,11000000,3507929415,1,có gia đình,28,2,600000000,0.12,120,tu5,3.35,10/06/2019,FALSE,03:03.0
3100040853,doanh nghiệp khác,tiền mặt,5,cao đẳng,white_manager,49000000,18416666.67,2789000000,2,có gia đình,34,1,1300000000,0.12,240,duoi1nam,0.53,01/04/2022,FALSE,24:27.0
500073791,tổ chức công,tiền mặt,18.5,đại học,white_manager,102714000,44423076.92,3788298881,1,có gia đình,52,1,3000000000,0.12,208,tu5,8.27,29/07/2014,FALSE,17:02.0
650016965,doanh nghiệp khác,tiền mặt,16.33333333,đại học,white_manager,15000000,5500000,551000000,7,có gia đình,49,1,300000000,0.12,120,tu3den4nam,3.55,01/04/2019,FALSE,02:51.0
4160018334,doanh nghiệp khác,tiền mặt,10.08333333,đại học,white_manager,160000000,41933333.33,3707280000,1,khác,40,2,2960000000,0.12,240,duoi1nam,0.44,09/05/2022,FALSE,48:11.0
730027900,doanh nghiệp khác,tiền mặt,10.5,đại học,unknown,315000000,66666666.67,9364039503,1,độc thân,26,1,5000000000,0.12,300,duoi1nam,0.66,01/03/2022,FALSE,10:28.0
4160018413,doanh nghiệp khác,tiền mặt,2.583333333,đại học,white_manager,30000000,14166666.67,7133343440,1,có gia đình,27,2,1000000000,0.12,240,tu1den3nam,1.28,06/07/2021,FALSE,07:45.0
300152982,doanh nghiệp khác,chuyển khoản,6,đại học,white_staff,26267012,9166666.667,3885600000,1,có gia đình,31,2,500000000,0.12,120,tu1den3nam,1.07,14/10/2021,FALSE,25:28.0
120083147,tổ chức ngoài công lập,tiền mặt,28.75,trung cấp,unknown,32583333,14166666.67,2471785000,1,độc thân,28,2,1000000000,0.12,240,tu4den5nam,0,,FALSE,59:51.0
230015652,tổ chức ngoài công lập,khác,20,trung cấp,unknown,12000000,7333333.333,626670000,7,khác,52,2,400000000,0.12,120,tu1den3nam,0,,FALSE,34:04.0
6200029610,doanh nghiệp khác,khác,2.166666667,đại học,white_manager,424145868.8,81944444.44,8630432000,1,khác,51,2,5000000000,0.13,180,tu5,0,,FALSE,10:38.0
2010009620,tổ chức ngoài công lập,tiền mặt,10.66666667,trung cấp,unknown,23000000,7166666.667,795600000,1,có gia đình,42,1,300000000,0.12,72,tu3den4nam,0,,FALSE,11:55.0
610017418,doanh nghiệp khác,tiền mặt,15.41666667,đại học,white_manager,165000000,67047619.05,6884120000,2,có gia đình,46,2,4800000000,0.12,252,tu4den5nam,4.39,15/06/2018,FALSE,44:32.0
1110087561,tổ chức ngoài công lập,khác,1,đại học,unknown,100000000,68248175.18,11838952000,1,độc thân,22,1,5000000000,0.12,274,duoi1nam,0,,FALSE,00:34.0
5400036183,doanh nghiệp khác,tiền mặt,3.25,đại học,white_staff,181000000,40000000,4306657500,1,có gia đình,33,1,3000000000,0.12,300,tu3den4nam,3.51,01/05/2019,FALSE,24:19.0
120083161,doanh nghiệp khác,tiền mặt,42.83333333,cao đẳng,white_manager,15000000,5666666.667,1762800000,2,có gia đình,42,1,400000000,0.12,240,tu1den3nam,2.51,02/04/2020,FALSE,48:55.0
5400036107,tổ chức ngoài công lập,tiền mặt,14.16666667,cao đẳng,unknown,109000000,76010526.32,30348324400,1,có gia đình,54,1,4980000000,0.12,190,tu1den3nam,0,,FALSE,18:55.0
350038065,doanh nghiệp khác,tiền mặt,32,đại học,white_manager,94624999.95,35416666.67,4195068000,1,khác,47,2,2500000000,0.12,240,duoi1nam,0.79,03/01/2022,FALSE,19:05.0
6210002018,doanh nghiệp khác,tiền mặt,3.083333333,đại học,white_manager,155000000,75694444.44,12964000000,2,có gia đình,45,2,5000000000,0.14,288,tu5,1.25,20/09/2021,FALSE,26:10.0
900059908,tổ chức ngoài công lập,khác,12.16666667,trung cấp,unknown,57000000,18333333.33,2769121500,1,có gia đình,38,2,1000000000,0.12,120,duoi1nam,0,,FALSE,20:46.0
720030855,doanh nghiệp khác,tiền mặt,31,đại học,white_staff,64000000,28333333.33,4992900000,1,có gia đình,31,1,2000000000,0.12,240,tu5,6.39,08/06/2016,FALSE,54:44.0
900059939,tổ chức ngoài công lập,khác,7.5,trung cấp,unknown,47000000,14166666.67,928715500,2,có gia đình,44,2,500000000,0.14,60,duoi1nam,0,,FALSE,19:32.0
650017007,doanh nghiệp khác,chuyển khoản,1.666666667,cao đẳng,blue_staff,36436309,15583333.33,1840760100,1,độc thân,22,1,1100000000,0.12,240,duoi1nam,0.8,01/01/2022,FALSE,39:06.0
800050865,doanh nghiệp khác,chuyển khoản,4.916666667,đại học,white_manager,77512220,46666666.67,6756952000,1,có gia đình,34,1,3500000000,0.12,300,tu5,6.31,26/06/2016,FALSE,42:19.0
480021333,tổ chức ngoài công lập,khác,0.5,trung cấp,unknown,75000000,36408333.33,3674748000,1,độc thân,19,1,2570000000,0.12,240,tu5,0,,FALSE,10:55.0
9000055793,tổ chức ngoài công lập,khác,3.333333333,đại học,business,90000000,21000000,2465081000,2,có gia đình,44,2,1350000000,0.12,180,tu1den3nam,0,,FALSE,06:54.0
430018833,tổ chức ngoài công lập,khác,0.916666667,đại học,unknown,97000000,57333333.33,6165720000,3,có gia đình,41,1,4300000000,0.12,300,duoi1nam,0,,FALSE,37:50.0
730027917,doanh nghiệp khác,tiền mặt,5.083333333,đại học,unknown,240000000,25966666.67,2737980000,1,độc thân,31,1,1640000000,0.14,240,tu1den3nam,2.19,01/10/2020,FALSE,46:34.0
730027917,doanh nghiệp khác,tiền mặt,5,đại học,unknown,215000000,32583333.33,3860200000,1,độc thân,31,1,2300000000,0.12,240,tu1den3nam,2.05,01/10/2020,FALSE,23:53.0
5400036200,doanh nghiệp khác,tiền mặt,10.66666667,đại học,white_manager,183000000,66000000,7460317000,2,có gia đình,39,1,4950000000,0.12,300,tu1den3nam,1.22,15/08/2021,FALSE,02:30.0
3000041411,doanh nghiệp khác,tiền mặt,8.833333333,cao đẳng,unknown,49000000,12833333.33,2585412800,7,có gia đình,45,2,700000000,0.12,120,tu1den3nam,0.03,21/10/2022,FALSE,00:22.0
740015771,doanh nghiệp khác,khác,0.083333333,đại học,unknown,12500000,8500000,2945700000,7,độc thân,23,1,600000000,0.12,240,tu1den3nam,1.65,01/03/2021,FALSE,21:34.0
430018857,doanh nghiệp khác,khác,7,đại học,business,325000000,29750000,3037608000,1,độc thân,37,1,2100000000,0.12,240,tu3den4nam,0,,FALSE,48:31.0
1110087530,tổ chức ngoài công lập,khác,10.41666667,đại học,unknown,100000000,67655913.98,6361785000,1,độc thân,23,1,4400000000,0.12,186,duoi1nam,0,,FALSE,04:31.0
730027759,doanh nghiệp khác,tiền mặt,42.08333333,đại học,unknown,65000000,36631578.95,4004605000,1,độc thân,53,1,2400000000,0.12,190,duoi1nam,0.76,10/01/2022,FALSE,43:20.0
490021811,tổ chức ngoài công lập,khác,15.83333333,cao đẳng,unknown,100000000,66666666.67,33848450000,1,độc thân,20,1,5000000000,0.12,300,duoi1nam,0,,FALSE,55:07.0
530016896,doanh nghiệp khác,tiền mặt,10.25,cao đẳng,white_staff,50000000,25216666.67,2545920000,2,có gia đình,33,2,1780000000,0.12,240,duoi1nam,0.61,07/03/2022,FALSE,32:07.0
740015850,doanh nghiệp khác,tiền mặt,6.75,cao đẳng,unknown,122965191,75000000,12606310000,2,có gia đình,43,2,5000000000,0.14,300,tu5,0,,FALSE,01:22.0
4180226779,tổ chức ngoài công lập,tiền mặt,18.75,đại học,unknown,100000000,63600000,8494904280,2,có gia đình,47,1,4240000000,0.13,240,tu5,0,,FALSE,35:15.0
430018792,tổ chức ngoài công lập,khác,4.833333333,cao đẳng,unknown,116308750,53333333.33,7011186000,2,có gia đình,37,1,4000000000,0.12,300,duoi1nam,0,,FALSE,18:43.0
600060000,doanh nghiệp khác,tiền mặt,3.5,đại học,white_staff,100000000,66666666.67,6495000000,1,độc thân,27,1,5000000000,0.12,300,tu5,5.22,01/08/2017,FALSE,17:35.0
720030886,doanh nghiệp khác,tiền mặt,2.083333333,đại học,unknown,77530000,53333333.33,8057600000,1,có gia đình,31,1,4000000000,0.12,300,tu1den3nam,2.43,01/06/2020,FALSE,38:16.0
400069807,tổ chức ngoài công lập,khác,7.083333333,đại học,business,223100000,43500000,5916115000,2,có gia đình,41,1,2900000000,0.13,240,duoi1nam,0,,FALSE,32:32.0
400070025,tổ chức ngoài công lập,khác,50.08333333,đại học,unknown,100000000,33286610.88,4380195000,1,khác,50,1,2100000000,0.14,239,tu5,0,,FALSE,44:52.0
400070025,tổ chức ngoài công lập,khác,50,đại học,unknown,100000000,43500000,4988129400,1,khác,49,1,2900000000,0.13,240,tu5,0,,FALSE,14:48.0
500073564,tổ chức ngoài công lập,khác,9.083333333,cao đẳng,unknown,127600000,53333333.33,5114623226,1,có gia đình,44,1,4000000000,0.12,300,tu5,0,,FALSE,48:58.0
5600077315,doanh nghiệp khác,tiền mặt,2.416666667,đại học,white_staff,33000000,15555555.56,1871000000,1,độc thân,52,1,1000000000,0.12,180,tu1den3nam,0.03,20/10/2022,FALSE,43:33.0
900059582,tổ chức ngoài công lập,khác,3.416666667,trung cấp,unknown,157051000,66500000,7058500000,1,khác,39,2,4200000000,0.14,240,duoi1nam,0,,FALSE,11:41.0
410023752,doanh nghiệp khác,tiền mặt,4.5,đại học,white_manager,65000000,40000000,3945000000,1,khác,34,2,1500000000,0.12,60,tu1den3nam,1.95,05/11/2020,FALSE,51:38.0
500073887,doanh nghiệp khác,tiền mặt,33,đại học,white_manager,102000000,60000000,5300000000,1,có gia đình,33,2,4000000000,0.14,300,tu1den3nam,1.44,15/07/2021,FALSE,56:22.0
740015609,doanh nghiệp khác,tiền mặt,7.416666667,đại học,unknown,460000000,67777777.78,11850440000,1,có gia đình,54,2,4000000000,0.12,144,tu1den3nam,1.76,11/01/2021,FALSE,00:31.0
4170041892,tổ chức ngoài công lập,tiền mặt,21.75,trung cấp,business,100000000,30083333.33,3328875000,2,có gia đình,43,1,1900000000,0.14,240,tu1den3nam,0,,FALSE,42:46.0
