Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"60631","2019-09-23 09:17:26","1","49","<predictive-modeling><decision-trees>","2","0"
"60637","2019-09-23 11:16:48","0","704","<deep-learning><time-series><lstm><normalization><forecasting>","3",""
"60638","2019-09-23 11:28:18","1","20","<random-forest><feature-engineering><machine-learning-model><feature-scaling>","0",""
"60640","2019-09-23 11:45:52","1","629","<machine-learning><neural-network><cnn><pytorch><accuracy>","0",""
"60642","2019-09-23 13:17:33","1","134","<machine-learning><classification><tensorflow><linear-regression><logistic-regression>","1",""
"60647","2019-09-23 14:19:19","1","3933","<machine-learning><keras><colab>","1",""
"60657","2019-09-23 17:57:07","2","2140","<python><neural-network><keras>","5",""
"60658","2019-09-23 18:20:14","1","108","<machine-learning><deep-learning><image-classification><computer-vision><image-recognition>","1",""
"60662","2019-09-23 21:51:14","0","1892","<scikit-learn>","2",""
"60663","2019-09-23 22:27:30","1","505","<machine-learning><python><neural-network><time-series><xgboost>","1","0"
"60667","2019-09-23 23:15:38","1","119","<machine-learning><unsupervised-learning><dbscan><clustering>","1",""
"60668","2019-09-24 01:14:57","1","54","<machine-learning><statistics>","1",""
"60669","2019-09-24 01:20:02","1","108","<performance>","1",""
"60671","2019-09-24 03:26:39","1","748","<r>","2",""
"60674","2019-09-24 06:21:45","1","776","<classification><nlp><random-forest><word2vec><word-embeddings>","2",""
"60678","2019-09-24 08:21:49","3","7673","<time-series><xgboost><arima>","1",""
"60679","2019-09-24 08:34:17","1","2665","<machine-learning><deep-learning><classification><dataset><predictive-modeling>","1","0"
"60681","2019-09-24 09:19:26","1","47","<machine-learning><unsupervised-learning><similarity>","1",""
"60684","2019-09-24 09:46:35","6","6183","<machine-learning><classification><class-imbalance><smote><smotenc>","1",""
"60685","2019-09-24 09:50:41","0","190","<clustering><data-science-model><similarity>","1",""
"60689","2019-09-24 11:18:36","0","32","<python><nlp><sentiment-analysis>","1",""
"60694","2019-09-24 12:33:21","2","485","<machine-learning><python><scikit-learn><clustering><unsupervised-learning>","1",""
"60695","2019-09-24 12:47:00","0","81","<neural-network><deep-learning><tensorflow><lstm>","1",""
"60703","2019-09-24 16:01:45","1","75","<preprocessing>","1",""
"60706","2019-09-24 17:41:37","2","470","<machine-learning><python><cnn><image-classification>","3",""
"60714","2019-09-24 23:42:52","0","8896","<python><scikit-learn><anomaly-detection><outlier><data-imputation>","2",""
"60717","2019-09-25 01:07:40","2","67","<python><scikit-learn><anomaly-detection><outlier>","1",""
"60722","2019-09-25 04:45:24","1","85","<python><logistic-regression>","1",""
"60727","2019-09-25 07:31:38","1","1747","<dataset><nlp><machine-translation><google>","3",""
"60731","2019-09-25 09:02:52","1","187","<correlation>","1",""
"60738","2019-09-25 10:04:47","1","948","<python><scikit-learn>","2",""
"60739","2019-09-25 10:10:45","1","18","<machine-translation>","0",""
"60744","2019-09-25 11:38:24","0","71","<time-series><xgboost><distribution>","1",""
"60745","2019-09-25 11:49:02","2","181","<pca>","3",""
"60754","2019-09-25 14:04:44","2","142","<clustering><k-means>","1",""
"60756","2019-09-25 14:50:40","0","19","<machine-learning><nlp><data-science-model><annotation>","1",""
"60757","2019-09-25 15:29:38","1","325","<reinforcement-learning><softmax>","0",""
"60760","2019-09-25 15:46:30","1","149","<pyspark><sql><hive>","1",""
"60761","2019-09-25 16:18:26","1","12","<time-series><forecasting><predictor-importance>","0",""
"60764","2019-09-25 17:00:21","7","1387","<random-forest><class-imbalance><sampling>","3",""
"60765","2019-09-25 18:26:11","1","173","<machine-learning><python><tensorflow><multiclass-classification><pytorch>","0",""
"60770","2019-09-25 18:32:47","0","7477","<python><linear-regression>","2",""
"60775","2019-09-25 20:31:46","1","110","<python><scikit-learn><regression><linear-regression><dummy-variables>","0",""
"60778","2019-09-25 21:26:26","3","55","<terminology>","1",""
"60782","2019-09-25 23:24:45","1","101","<machine-learning><classification><cnn><ocr>","1",""
"60785","2019-09-25 23:45:00","4","552","<machine-learning><gradient-descent>","1",""
"60787","2019-09-26 01:30:44","1","31","<nlp><expectation-maximization>","0",""
"60795","2019-09-26 07:48:38","1","96","<classification><predictive-modeling>","2",""
"60796","2019-09-26 08:01:44","1","56","<deep-learning><reinforcement-learning><ai><softmax><deepmind>","0",""
"60798","2019-09-26 08:14:51","1","4820","<python><visualization><data-analysis>","2",""
"60807","2019-09-26 08:55:13","5","2814","<machine-learning><predictive-modeling><svm>","1",""
"60811","2019-09-26 09:53:32","1","84","<correlation>","2",""
"60812","2019-09-26 09:55:57","1","740","<keras><time-series><forecasting>","1",""
"60814","2019-09-26 10:42:00","1","68","<data-mining><text-mining><orange>","1",""
"60817","2019-09-26 11:23:40","2","1265","<dimensionality-reduction><nlp><embeddings><similar-documents>","1",""
"60819","2019-09-26 11:34:10","5","674","<machine-learning><dimensionality-reduction>","2",""
"60820","2019-09-26 12:03:44","0","31","<classification><feature-selection><features>","1",""
"60821","2019-09-26 12:38:06","2","185","<cross-validation>","3",""
"60824","2019-09-26 12:42:57","1","908","<python><dataframe>","1",""
"60827","2019-09-26 13:02:10","1","622","<machine-learning>","1",""
"60832","2019-09-26 14:08:39","0","43","<classification><time-series>","2",""
"60837","2019-09-26 14:47:37","0","61","<neural-network>","1",""
"60840","2019-09-26 15:06:40","2","243","<deep-learning><lstm><rnn>","0",""
"60845","2019-09-26 16:24:40","4","78","<data-mining><genetic-algorithms><evolutionary-algorithms>","1",""
"60848","2019-09-26 17:55:03","2","515","<classification><decision-trees>","1",""
"60850","2019-09-26 18:10:59","3","715","<python><scikit-learn><scoring>","1",""
"60854","2019-09-26 20:38:24","2","647","<tensorflow><object-detection><pipelines>","1",""
"60861","2019-09-27 04:24:55","4","308","<machine-learning><cross-validation>","1",""
"60862","2019-09-27 04:55:28","1","5458","<machine-learning><python><scikit-learn><normalization>","1",""
"60865","2019-09-27 06:55:00","1","215","<neural-network><audio-recognition>","2",""
"60866","2019-09-27 07:03:55","0","1728","<python><neural-network><dataset><multilabel-classification><mnist>","1",""
"60868","2019-09-27 07:41:01","1","178","<machine-learning><classification><feature-extraction><sensors>","2",""
"60871","2019-09-27 08:22:35","0","296","<image-classification><ocr>","0",""
"60875","2019-09-27 09:31:53","1","284","<python><keras><tensorflow><data-science-model>","0",""
"60878","2019-09-27 10:12:39","1","459","<tensorflow><anaconda>","1",""
"60885","2019-09-27 12:35:53","1","186","<classification><data><learning><vc-theory>","1",""
"60890","2019-09-27 13:52:34","-3","79","<python><visualization><matplotlib>","1",""
"60895","2019-09-27 14:51:01","1","656","<deep-learning><reinforcement-learning><dqn><ai><softmax>","2",""
"60896","2019-09-27 15:05:30","2","326","<multilabel-classification>","1",""
"60899","2019-09-27 15:30:49","1","241","<regression><predictive-modeling><overfitting>","1",""
"60904","2019-09-27 16:07:02","1","60","<machine-learning><feature-selection>","1",""
"60910","2019-09-27 16:54:29","0","171","<neural-network><keras><image-classification><convolutional-neural-network>","3",""
"60911","2019-09-27 17:03:11","1","167","<machine-learning><linear-regression><visualization>","2",""
"60917","2019-09-27 20:01:34","1","68","<machine-learning><neural-network><deep-learning><keras>","1","0"
"60921","2019-09-27 20:57:39","-1","183","<python><statistics><data><feature-engineering><data-science-model>","1",""
"60927","2019-09-27 22:52:16","1","323","<python><linear-regression><cross-validation><score>","1",""
"60932","2019-09-28 01:55:03","2","2554","<machine-learning><predictive-modeling><data><data-science-model>","2",""
"60936","2019-09-28 06:22:33","2","542","<machine-learning><multiclass-classification><class-imbalance><sampling>","3",""
"60944","2019-09-28 11:21:51","0","418","<neural-network><cnn><image-classification><image-recognition><image-preprocessing>","3",""
"60946","2019-09-28 11:46:08","2","275","<deep-learning><classification><predictive-modeling>","3",""
"60950","2019-09-28 13:35:03","31","29078","<decision-trees><xgboost><normalization>","3",""
"60951","2019-09-28 13:38:55","2","8290","<machine-learning><scikit-learn><decision-trees><xgboost>","1",""
"60952","2019-09-28 14:00:30","2","881","<pandas>","1",""
"60955","2019-09-28 14:59:18","8","23091","<python><pandas><data-cleaning><numpy>","1",""
"60958","2019-09-28 16:43:27","0","33","<neural-network><deep-learning><tensorflow><genetic-algorithms>","0",""
"60960","2019-09-28 17:05:26","3","5639","<reinforcement-learning><overfitting><plotting>","2",""
"60965","2019-09-28 19:22:40","1","69","<gradient-descent><boosting>","0",""
"60966","2019-09-28 19:32:08","1","68","<machine-learning><classification><svm><optimization>","1",""
"60968","2019-09-28 19:48:03","0","42","<deep-learning><keras><tensorflow><cnn><image>","1",""
"60970","2019-09-28 20:50:22","0","851","<machine-learning><neural-network><keras><regression>","1","0"
"60971","2019-09-28 21:07:41","1","135","<classification><decision-trees>","2",""
"60974","2019-09-28 21:35:36","2","83","<nlp>","2",""
"60980","2019-09-29 02:24:27","1","83","<machine-learning>","2",""
"60981","2019-09-29 04:21:48","0","307","<visualization>","1",""
"60990","2019-09-29 10:05:35","1","49","<python><pandas><data-cleaning>","1",""
"60991","2019-09-29 10:20:51","0","64","<anaconda>","1",""
"60994","2019-09-29 11:20:09","0","215","<machine-learning>","1",""
"60996","2019-09-29 12:11:51","1","2314","<machine-learning><regression><algorithms><perceptron>","1",""
"60997","2019-09-29 12:27:41","3","137","<k-means><plotting>","0",""
"61001","2019-09-29 14:38:45","1","479","<python><pandas>","1",""
"61002","2019-09-29 16:18:06","2","850","<similar-documents>","2",""
"61009","2019-09-29 18:57:49","2","2287","<nlp><unsupervised-learning><named-entity-recognition>","2",""
"61012","2019-09-29 20:36:30","0","364","<python><pandas>","1",""
"61021","2019-09-30 02:04:41","0","98","<clustering><bigdata><k-means><distance><hierarchical-data-format>","2",""
"61022","2019-09-30 03:11:31","0","1050","<clustering><bigdata><k-means><similarity><distance>","2",""
"61024","2019-09-30 04:00:46","2","546","<deep-learning><nlp><loss-function><transformer>","1",""
"61028","2019-09-30 04:43:34","1","519","<neural-network><cnn><convolution><backpropagation><reference-request>","1",""
"61036","2019-09-30 09:00:41","2","12577","<python><keras><cnn>","4",""
"61040","2019-09-30 12:01:39","1","204","<r><data><sql><json>","1",""
"61042","2019-09-30 12:18:12","4","6600","<lstm><xgboost><forecasting><arima>","2",""
"61045","2019-09-30 13:42:03","0","791","<word-embeddings>","0",""
"61048","2019-09-30 14:42:22","2","2309","<machine-learning><python><categorical-data>","2",""
"61051","2019-09-30 15:01:45","1","201","<r><xgboost><azure-ml>","1",""
"61061","2019-09-30 18:42:06","1","54","<machine-learning-model><word-embeddings><aws>","0",""
"61066","2019-09-30 23:08:48","0","97","<distributed>","1",""
"61068","2019-10-01 01:21:20","0","109","<text-mining><tfidf>","1",""
"61070","2019-10-01 04:09:51","5","636","<python><r><pipelines>","3",""
"61074","2019-10-01 05:11:47","2","134","<machine-learning><neural-network><classification>","1",""
"61075","2019-10-01 05:35:51","0","207","<machine-learning><python><decision-trees><information-theory>","1",""
"61078","2019-10-01 07:54:26","0","99","<python><pandas><multiclass-classification><csv><data-table>","1",""
"61085","2019-10-01 09:57:31","1","64","<dataset><data>","2",""
"61086","2019-10-01 10:05:03","1","34","<jupyter><aws><sagemaker>","0","0"
"61090","2019-10-01 12:19:19","1","24","<machine-learning><neural-network><reinforcement-learning><training>","0",""
"61092","2019-10-01 12:43:06","3","286","<neural-network><keras><numpy>","1",""
"61093","2019-10-01 12:45:09","0","96","<keras><lstm><sequence-to-sequence>","1",""
"61095","2019-10-01 13:10:58","4","3553","<keras><time-series><lstm><convolution><autoencoder>","1",""
"61099","2019-10-01 14:15:05","0","46","<machine-learning><accuracy>","2",""
"61100","2019-10-01 14:30:09","1","418","<keras><metric>","1",""
"61107","2019-10-01 18:06:38","1","82","<machine-learning><predictive-modeling><machine-learning-model><aggregation>","1",""
"61114","2019-10-01 20:54:40","1","3405","<python><accuracy><confusion-matrix>","4",""
"61115","2019-10-01 20:57:27","1","36","<machine-learning><classification><class-imbalance><metric><boosting>","1",""
"61118","2019-10-01 22:38:16","1","320","<data-mining><data>","1",""
"61122","2019-10-02 00:50:10","2","1708","<python><keras><image-classification><convolutional-neural-network><vgg16>","1",""
"61123","2019-10-02 03:32:34","-2","443","<python><clustering><k-means><categorical-data>","1",""
"61124","2019-10-02 03:57:57","0","55","<deep-learning><keras><cnn><lstm>","0","0"
"61125","2019-10-02 04:13:33","0","65","<machine-learning><decision-trees><xgboost><boosting>","1",""
"61130","2019-10-02 06:57:12","3","765","<machine-learning><neural-network><keras><linear-regression>","1",""
"61131","2019-10-02 07:15:40","0","2558","<keras><tensorflow><cnn>","1",""
"61132","2019-10-02 07:26:06","2","1756","<deep-learning><keras><lstm><loss-function><accuracy>","1",""
"61137","2019-10-02 09:07:10","10","1298","<machine-learning><deep-learning><data-cleaning><data-analysis><reference-request>","4",""
"61140","2019-10-02 10:40:15","3","1336","<classification><xgboost><cross-validation><boosting>","2",""
"61142","2019-10-02 10:57:49","2","412","<machine-learning><python><scikit-learn><dataset><cross-validation>","2",""
"61143","2019-10-02 11:06:14","0","67","<neural-network>","2",""
"61144","2019-10-02 11:29:48","0","2227","<python><keras>","1",""
"61146","2019-10-02 12:27:34","2","228","<python><pandas>","2",""
"61147","2019-10-02 12:37:47","1","62","<python><keras><time-series><training><cross-validation>","1",""
"61155","2019-10-02 14:22:40","1","168","<machine-learning><python><linear-regression><machine-learning-model><ridge-regression>","1",""
"61162","2019-10-02 17:39:21","0","239","<machine-learning><neural-network><feature-extraction>","1",""
"61163","2019-10-02 18:55:47","1","135","<neural-network><tensorflow>","1",""
"61165","2019-10-02 19:59:47","1","1216","<keras><tensorflow><metric>","0",""
"61171","2019-10-03 02:34:00","0","44","<gaussian><gaussian-process>","1",""
"61173","2019-10-03 06:25:45","1","34","<scikit-learn><svm>","0",""
"61174","2019-10-03 06:28:36","1","44","<neural-network><deep-learning><supervised-learning>","1",""
"61179","2019-10-03 08:59:22","1","201","<python>","1",""
"61181","2019-10-03 09:38:43","1","66","<machine-learning><python><xgboost><machine-learning-model><optimization>","1",""
"61183","2019-10-03 09:51:50","0","688","<python><keras><object-detection><jupyter>","1",""
"61194","2019-10-03 11:47:18","0","77","<python><reinforcement-learning><policy-gradients><ai><actor-critic>","1",""
"61195","2019-10-03 12:09:29","1","2246","<machine-learning><python><deep-learning><nlp><text-generation>","0",""
"61201","2019-10-03 13:01:48","2","93","<machine-learning><neural-network><deep-learning><statistics>","4",""
"61203","2019-10-03 13:19:38","1","220","<random-forest><decision-trees>","1",""
"61209","2019-10-03 16:17:41","2","50","<machine-learning><hardware>","1",""
"61223","2019-10-03 20:34:05","1","975","<preprocessing>","1",""
"61224","2019-10-03 21:18:01","3","2334","<keras><tensorflow><lstm><sequence>","2",""
"61227","2019-10-03 23:01:53","0","86","<python><data-science-model>","1",""
"61231","2019-10-04 02:38:56","1","108","<neural-network><reinforcement-learning><policy-gradients><implementation>","1",""
"61232","2019-10-04 03:42:04","2","3532","<nlp><word2vec><word-embeddings>","2",""
"61236","2019-10-04 05:19:04","1","456","<pandas><similar-documents>","1",""
"61239","2019-10-04 06:04:41","-1","578","<machine-learning><python><text-mining>","1",""
"61242","2019-10-04 08:27:48","2","324","<machine-learning><python><keras>","1",""
"61244","2019-10-04 08:50:58","0","94","<pandas><xgboost><gradient-descent><hyperparameter><boosting>","1",""
"61248","2019-10-04 09:37:42","2","7149","<python><graphs><geospatial><networkx>","1",""
"61252","2019-10-04 11:37:55","0","17","<data-mining><dataset><data><preprocessing>","1",""
"61254","2019-10-04 12:07:20","-1","825","<neural-network><keras><tensorflow><predictive-modeling><lstm>","2",""
"61255","2019-10-04 12:13:13","8","5453","<random-forest><decision-trees>","2",""
"61261","2019-10-04 14:45:54","2","124","<machine-learning><classification><binary>","1",""
"61262","2019-10-04 15:02:21","4","4073","<reinforcement-learning><dqn><policy-gradients><actor-critic>","2",""
"61263","2019-10-04 15:34:12","0","16","<graphs><representation>","1",""
"61266","2019-10-04 16:27:49","0","99","<neural-network><autoencoder>","1",""
"61268","2019-10-04 17:04:41","-1","401","<python><dataset><clustering><pandas><k-means>","1",""
"61276","2019-10-04 19:26:52","0","32","<machine-learning><data>","0",""
"61285","2019-10-05 00:42:34","0","140","<python><neural-network><keras>","1",""
"61286","2019-10-05 03:03:27","0","226","<machine-learning><predictive-modeling>","1",""
"61287","2019-10-05 03:42:22","0","474","<neural-network><activation-function>","1",""
"61289","2019-10-05 05:56:08","1","132","<machine-learning><linear-regression>","2",""
"61299","2019-10-05 11:51:28","1","1607","<machine-learning><xgboost><probability-calibration>","1",""
"61300","2019-10-05 12:13:56","0","108","<machine-learning><neural-network><autoencoder>","1",""
"61301","2019-10-05 12:21:27","1","15","<python><ipython>","0",""
"61302","2019-10-05 13:55:56","0","583","<python><cnn><image-recognition>","1",""
"61308","2019-10-05 16:07:00","2","548","<neural-network><cnn><convolutional-neural-network>","1",""
"61310","2019-10-05 16:15:11","1","40","<cnn><feature-extraction><convolutional-neural-network>","0",""
"61312","2019-10-05 16:59:38","0","141","<machine-learning><nlp><clustering>","1",""
"61315","2019-10-05 19:09:37","1","33","<machine-learning>","0",""
"61316","2019-10-05 19:31:24","1","28","<machine-learning><classification><object-detection><object-recognition>","1",""
"61323","2019-10-06 02:34:05","0","1312","<classification><scikit-learn><pipelines>","1",""
"61324","2019-10-06 03:03:02","0","819","<python><keras><cnn><heatmap>","0",""
"61331","2019-10-06 11:42:59","0","776","<keras><tensorflow>","0",""
"61333","2019-10-06 13:20:52","0","44","<machine-learning><machine-learning-model><ensemble-modeling><boosting><ensemble-learning>","1",""
"61346","2019-10-06 19:19:33","2","8606","<scikit-learn><pca><dimensionality-reduction>","1",""
"61348","2019-10-06 20:24:27","2","714","<python><tensorflow>","1","0"
"61349","2019-10-06 20:45:53","0","38","<machine-learning><dataset><correlation><data-analysis>","1",""
"61356","2019-10-07 05:05:39","0","86","<data-mining><data><preprocessing><geospatial>","0",""
"61358","2019-10-07 05:23:59","4","3437","<deep-learning><lstm><rnn><activation-function>","2",""
"61360","2019-10-07 06:04:34","2","578","<keras><tensorflow><loss-function>","1",""
"61362","2019-10-07 06:29:26","1","181","<ensemble-modeling><ensemble-learning>","2",""
"61374","2019-10-07 10:53:53","0","664","<keras><gan>","0",""
"61377","2019-10-07 11:45:08","1","34","<machine-learning><neural-network><linear-regression><decision-trees><ai>","0",""
"61381","2019-10-07 12:34:02","1","97","<cnn><pytorch>","1",""
"61382","2019-10-07 12:35:47","1","27","<decision-trees>","0",""
"61387","2019-10-07 15:47:53","0","25","<pca><dimensionality-reduction><tsne>","0",""
"61391","2019-10-07 17:36:27","2","38","<python><neural-network><prediction><ensemble-learning>","1",""
"61395","2019-10-07 19:10:29","13","6135","<features><lightgbm><predictor-importance><shap>","2",""
"61396","2019-10-07 19:16:39","1","80","<neural-network><keras><multiclass-classification><unsupervised-learning><multilabel-classification>","1",""
"61397","2019-10-07 20:18:05","4","364","<machine-learning>","2",""
"61398","2019-10-07 20:30:13","4","8174","<nlp><tfidf>","4",""
"61402","2019-10-08 00:06:45","2","71","<apache-spark>","0",""
"61404","2019-10-08 01:32:59","1","22","<nlp><derivation>","1",""
"61407","2019-10-08 03:39:49","6","969","<machine-learning><time-series><clustering><k-means><unsupervised-learning>","4",""
"61408","2019-10-08 04:13:37","0","26","<pandas><methods>","1",""
"61412","2019-10-08 07:31:05","1","538","<python><keras><time-series>","1",""
"61417","2019-10-08 09:43:28","4","1030","<python><scikit-learn><seaborn>","2",""
"61418","2019-10-08 09:47:51","9","9734","<random-forest>","3",""
"61419","2019-10-08 09:49:16","1","98","<neural-network><unsupervised-learning>","1",""
"61421","2019-10-08 10:42:21","1","35","<python><prediction><arima>","1",""
"61427","2019-10-08 11:48:00","1","563","<machine-learning><dataset><cnn><svm><cross-validation>","1",""
"61428","2019-10-08 12:12:26","1","522","<python><classification><time-series><pandas><churn>","1","0"
"61433","2019-10-08 13:40:01","1","307","<python><deep-learning><tensorflow>","1",""
"61434","2019-10-08 13:50:15","0","33","<neural-network><keras>","1",""
"61440","2019-10-08 15:45:18","2","1792","<classification><scikit-learn><decision-trees><multiclass-classification><class-imbalance>","2",""
"61441","2019-10-08 16:17:38","0","133","<python><neural-network><cross-validation><correlation><ensemble-modeling>","2",""
"61445","2019-10-08 16:58:29","2","247","<neural-network><perceptron><terminology><mlp>","1",""
"61446","2019-10-08 16:59:01","0","37","<statistics>","1",""
"61447","2019-10-08 17:05:50","0","550","<bert>","1",""
"61455","2019-10-08 19:41:36","1","43","<cnn><object-detection><image-preprocessing>","0",""
"61461","2019-10-09 00:37:29","2","993","<time-series><variance>","2",""
"61466","2019-10-09 05:31:57","4","8665","<definitions>","2",""
"61467","2019-10-09 05:42:32","0","4181","<keras><training><cross-validation><prediction>","1",""
"61470","2019-10-09 07:12:02","1","927","<machine-learning><python><pandas><numpy>","1",""
"61473","2019-10-09 07:51:29","0","54","<linear-regression><forecasting><forecast>","2",""
"61483","2019-10-09 11:39:37","2","6085","<python><multiclass-classification><score>","1",""
"61485","2019-10-09 12:19:35","0","73","<python><probability><scipy>","1",""
"61486","2019-10-09 12:24:50","1","323","<gridsearchcv>","1",""
"61487","2019-10-09 12:45:59","1","118","<machine-learning><hyperparameter-tuning>","0",""
"61489","2019-10-09 13:04:10","1","725","<machine-learning><time-series><machine-learning-model><data-science-model><forecasting>","1",""
"61490","2019-10-09 13:08:50","3","502","<machine-learning><classification><image-segmentation>","2",""
"61491","2019-10-09 13:47:18","3","5258","<nlp><word-embeddings><embeddings>","3",""
"61493","2019-10-09 14:00:44","1","182","<recommender-system>","1",""
"61501","2019-10-09 14:55:40","7","9820","<machine-learning><xgboost><gradient-descent>","2",""
"61503","2019-10-09 15:21:46","1","24","<machine-learning><python>","0",""
"61506","2019-10-09 15:46:11","2","63","<word-embeddings><bias>","1",""
"61508","2019-10-09 16:11:19","1","55","<predictive-modeling><statistics><data-cleaning><prediction><preprocessing>","0",""
"61510","2019-10-09 17:01:24","1","1001","<seaborn><scipy>","0",""
"61513","2019-10-09 17:46:50","1","214","<linear-regression><numpy>","1",""
"61530","2019-10-09 22:24:55","3","1074","<grid-search><ensemble>","1",""
"61533","2019-10-10 02:56:59","2","178","<neural-network><perceptron><terminology><mlp>","3",""
"61536","2019-10-10 05:58:58","2","781","<machine-learning><neural-network><reinforcement-learning><dqn>","1",""
"61540","2019-10-10 06:51:08","0","51","<machine-learning><classifier>","1",""
"61544","2019-10-10 08:28:22","0","90","<machine-learning><dataset>","1",""
"61546","2019-10-10 09:06:55","1","683","<machine-learning><python><deep-learning><keras><convolutional-neural-network>","1",""
"61548","2019-10-10 10:20:44","1","162","<python><scikit-learn><pandas><linear-regression>","3",""
"61549","2019-10-10 10:21:42","4","7267","<python><classification><scikit-learn><class-imbalance><imbalanced-learn>","3",""
"61551","2019-10-10 11:21:04","0","126","<keras>","1",""
"61552","2019-10-10 11:54:41","4","4596","<linear-regression>","2",""
"61557","2019-10-10 12:49:12","1","7865","<python><deep-learning><tensorflow><data-science-model>","1",""
"61558","2019-10-10 13:21:48","0","1057","<nlp><named-entity-recognition><spacy>","2",""
"61561","2019-10-10 14:01:33","0","919","<keras><lstm><embeddings>","1",""
"61563","2019-10-10 14:36:01","-1","63","<classification><data-mining><correlation><association-rules><pattern-recognition>","3",""
"61564","2019-10-10 14:42:19","1","46","<machine-learning><neural-network><classification><nlp>","1",""
"61565","2019-10-10 15:00:50","0","2177","<dataframe>","1",""
"61567","2019-10-10 15:38:15","0","316","<pca><descriptive-statistics>","3",""
"61569","2019-10-10 16:57:56","0","449","<scikit-learn><normalization>","1",""
"61576","2019-10-10 19:21:02","1","310","<python><neural-network><ensemble-modeling><activation-function>","1",""
"61577","2019-10-10 20:03:05","0","45","<machine-learning>","1",""
"61579","2019-10-10 20:51:41","1","90","<gan><generative-models><mnist>","1",""
"61581","2019-10-10 23:16:44","2","677","<machine-learning><nlp><sampling>","0",""
"61584","2019-10-11 02:34:35","1","80","<time-series><regression>","2",""
"61587","2019-10-11 07:57:03","6","5166","<deep-learning><tensorflow><object-detection><object-recognition>","2",""
"61590","2019-10-11 08:50:54","2","35","<machine-learning><predictive-modeling><statistics>","0",""
"61595","2019-10-11 11:02:35","0","1243","<scikit-learn><cross-validation>","0",""
"61598","2019-10-11 12:06:12","2","79","<deep-learning><object-detection>","0",""
"61602","2019-10-11 13:20:18","1","599","<python><pandas><feature-selection>","1",""
"61603","2019-10-11 13:25:38","8","3987","<keras><word2vec><word-embeddings><gensim><embeddings>","1",""
"61608","2019-10-11 14:55:41","1","243","<python><time-series><predictive-modeling><churn>","1",""
"61613","2019-10-11 18:23:26","1","174","<cnn><logistic-regression>","1",""
"61614","2019-10-11 18:33:15","2","79","<neural-network><classification><image-classification>","3",""
"61618","2019-10-11 20:21:42","3","2503","<openai-gym>","1",""
"61620","2019-10-11 20:38:54","3","608","<machine-learning><cross-validation><hyperparameter><hyperparameter-tuning>","1",""
"61623","2019-10-11 22:16:24","1","71","<machine-learning><neural-network>","0",""
"61628","2019-10-12 03:50:12","0","29","<neural-network><dataset>","1",""
"61632","2019-10-12 07:40:35","1","26","<python><neural-network><deep-learning><time-series><gan>","0",""
"61635","2019-10-12 09:30:36","0","58","<machine-learning><neural-network><deep-learning><data-science-model>","2",""
"61637","2019-10-12 13:29:25","1","98","<time-series><predictive-modeling>","1",""
"61639","2019-10-12 14:13:16","0","3058","<regression><logistic-regression><k-nn><bayes-error>","2",""
"61641","2019-10-12 14:22:58","1","352","<lstm><pytorch>","0",""
"61643","2019-10-12 14:45:09","0","160","<deep-learning>","1",""
"61650","2019-10-12 19:18:53","1","188","<data-cleaning><preprocessing><missing-data><data-analysis><data-imputation>","0",""
"61656","2019-10-13 01:46:53","1","421","<neural-network><cnn><pooling>","1",""
"61657","2019-10-13 03:12:07","0","9286","<machine-learning><classification><class-imbalance><sampling><imbalanced-learn>","4",""
"61662","2019-10-13 04:47:18","3","697","<machine-learning><nlp>","1",""
"61666","2019-10-13 10:39:28","0","165","<image-classification><k-means>","1",""
"61667","2019-10-13 11:18:37","0","272","<logistic-regression><accuracy><k-nn><kaggle><mnist>","1",""
"61671","2019-10-13 13:24:11","1","2428","<pytorch>","1",""
"61680","2019-10-13 21:27:30","2","884","<python><neural-network><keras><autoencoder><dimensionality-reduction>","1",""
"61682","2019-10-13 21:47:05","0","304","<machine-learning><classification><pyspark>","1",""
"61683","2019-10-13 22:25:54","0","3695","<python><scikit-learn>","1",""
"61684","2019-10-13 22:39:41","2","119","<multiclass-classification><distribution><variance><gaussian>","1",""
"61692","2019-10-14 06:24:06","6","5123","<word-embeddings><nlp>","2",""
"61696","2019-10-14 07:58:08","3","384","<r><multilabel-classification><confusion-matrix>","1",""
"61697","2019-10-14 09:27:58","0","349","<tensorflow><cnn><transfer-learning><vgg16><neural-style-transfer>","1",""
"61703","2019-10-14 11:19:39","1","41","<neural-network><perceptron>","1",""
"61706","2019-10-14 11:49:31","1","475","<dataset><data><normalization>","1",""
"61707","2019-10-14 11:51:21","2","4579","<reinforcement-learning><dqn><policy-gradients><ai>","1",""
"61708","2019-10-14 12:39:14","1","1677","<machine-learning><python><decision-trees><boosting>","1",""
"61709","2019-10-14 12:39:15","0","52","<visualization>","2",""
"61710","2019-10-14 12:40:04","1","152","<computer-vision><self-driving>","1",""
"61726","2019-10-14 17:13:25","0","234","<nlp><sentiment-analysis><convolutional-neural-network>","2",""
"61727","2019-10-14 18:46:05","0","49","<dataset><object-recognition>","1",""
"61728","2019-10-14 19:15:58","1","471","<named-entity-recognition><stemming>","2","0"
"61733","2019-10-14 21:23:16","2","3260","<machine-learning><classification><data><xgboost><class-imbalance>","2",""
"61736","2019-10-14 22:25:17","2","21","<machine-learning><neural-network><generative-models>","0",""
